10587;7791973022702;;;;KEY COLOR TIN KIT 5.6 CAOBA NATURAL;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10588;7791973022825;;;;KEY COLOR TIN KIT 8.1 RUB CLA CENIZA;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10589;7791973022801;;;;KEY COLOR TIN KIT 7C COFFEE MEDIANO;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10590;7791973022672;;;;KEY COLOR TIN KIT 5 CASTANO CLARO NAT;;1;;355779;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10591;7791973022658;;;;KEY COLOR TIN KIT 4 CASTANO MEDIANO;;1;;355779;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10592;7791973022917;;;;KEY COLOR TIN KIT 7.32 MIEL SILVESTRE;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10593;7791973022764;;;;KEY COLOR TIN KIT 6.66 ROJO CARMIN;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10594;7791973022795;;;;KEY COLOR TIN KIT 7.1 RUBIO CENIZA;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10595;7791973022894;;;;KEY COLOR TIN KIT 10.1 PLATIN MOONLIGH;;1;;355779;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10596;7791973022757;;;;KEY COLOR TIN KIT 6.3 RUB OSC AREN DOR;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10597;7791973022689;;;;KEY COLOR TIN KIT 5.1 CAST CLARO CEN;;1;;355779;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10599;7791973022788;;;;KEY COLOR TIN KIT 7 RUBIO MEDIANO;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10601;7791973022627;;;;KEY COLOR TIN KIT 1 NEGRO INTENSO;;1;;355779;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10602;7791973022733;;;;KEY COLOR TIN KIT 6 RUBIO OSCURO;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10603;7791973022832;;;;KEY COLOR TIN KIT 8.3 RUB CLA AREN DOR;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10604;7791973022634;;;;KEY COLOR TIN KIT 1.1 NEGRO AZUL;;1;;355779;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10606;7791973022870;;;;KEY COLOR TIN KIT 9.1 RUB CLA CLA CEN;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10607;7791973022696;;;;KEY COLOR TIN KIT 5.3 CASTANO CLA DOR;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10608;7791973022863;;;;KEY COLOR TIN KIT 9 RUBIO CLARO CLARO;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10609;7791973022641;;;;KEY COLOR TIN KIT 3 CASTANO OSCURO;;1;;355779;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
10625;7798064430064;;;;MEG LINE AGUA OXI 20 V CREMOSO X 100;;1;;42397;2100;1;N;0;A;;0;0;2462;MEG LINE
10626;7798064430101;;;;MEG LINE AGUA OXI 30 V HIERBAS X 100;;1;;66764;2100;1;N;0;A;;0;0;2462;MEG LINE
10675;7793008006206;;;;ISSUE TIN  7.64 RUBI ROJ COBRIZO + OXI;;1;;206798;2100;1;N;0;A;;0;0;2031;LABORATORIO CUENCA S.A.
10700;7798095419700;;;;A DERMA EXOMEGA LECHE EMOLIENTE X 200;;1;;185299;2100;1;N;0;A;;0;0;3081;SIDUS DERMOCOSMETICA S.A.
10712;7899026405158;;;;COLORAMA ESMALTE DE UÑAS PIEL BLANCO;;1;;222507;2100;1;N;0;A;;0;0;2038;LOREAL ARGENTINA S.A.
10834;7791600032029;;;;CIEL D ETE EDT C/V X 50;;1;;459374;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
10964;7796045601038;;;;NOVELTEX CREMA ANTITRANSPIRANTE NATURE X 50;;1;;178661;2100;1;N;0;A;;0;0;2064;SISCOM DE ARGENTINA S.A.
10994;7798026346174;;;;TELA AD MACROPOROSA 2.50 X 9 S/RAC X 12 CLEAR;;1;;1699138;2100;1;N;0;A;;0;0;2063;SEISEME S.A.
11141;7793066170017;;;;ATUCHA PEINE PARA PEDICULOSIS MANGO DE ACERO;;1;;657419;2100;1;N;0;A;;0;0;2876;ATUCHA
11142;7793066180061;;;;BEBEFANTITOS SACALECHE CON MAMADERA;;1;;565411;2100;1;N;0;A;;0;0;2876;ATUCHA
11143;7793066200066;;;;BEBEFANTITOS PEZONERA SILICONA;;1;;195602;2100;1;N;0;A;;0;0;2876;ATUCHA
11144;7793066700009;;;;ATUCHA PEINE PARA PEDICULOSIS MANGO PLASTICO;;1;;476373;2100;1;N;0;A;;0;0;2876;ATUCHA
11155;7793066300049;;;;ATUCHA TAPON OIDOS SILICONAS;;1;;143093;2100;1;N;0;A;;0;0;2876;ATUCHA
11171;7791520024357;;;;VERITAS DES BOL ANT SENSITIVE X 60;;1;;134388;2100;1;N;0;A;;0;0;407;LA FÁRMACO ARG.
11182;7791600044169;;;;DANIELLE LATA BEBE COLONIA + SHAMPOO;;1;;633065;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
11361;7798021991065;;;;TABLADA MANTECA CACAO LAPIZ GIRATORIO;;1;;108555;2100;1;N;0;A;;0;0;2136;LA TABLADA
11485;7798151630315;;;;IBC DIADERMINA CREMA CON ROSA MOSQUETA X 100;;1;;163083;2100;1;N;0;A;;0;0;2880;INSTITUTO BIOLOGICO CORDOBA
11490;7798021991775;;;;TABLADA OXIDO DE ZINC X 10;;1;;66567;2100;1;N;0;A;;0;0;2136;LA TABLADA
11492;7793066241021;;;;ATUCHA BOLSA DE AGUA CALIENTE Nº 2;;1;;512694;2100;1;N;0;A;;0;0;2876;ATUCHA
11524;75999;;;;DYSEM MEMBRANA P/NEB ULTRA SON X 4;;1;;192144;2100;1;N;0;A;;0;0;2430;DYSEM
11618;7798064430804;;;;8848 REVITALIZADOR LABIAL X 5;;1;;159746;2100;1;N;0;A;;0;0;2462;MEG LINE
11661;726669089636;;;;KOLESTON CRE X 50 - 466 BORGOÑA INTENS;;1;;431635;2100;1;N;0;A;;0;0;3446;VAMMA SRL
11780;7791519000102;;;;PRIME PROFILACTICO BLANCO ESPERMICIDA X 12;;1;;794950;2100;1;N;0;A;;0;0;2005;BUHL S.A
11781;7791519700699;;;;PRIME PROFILACTICO AZUL LUBRICADO X 12;;1;;794950;2100;1;N;0;A;;0;0;2005;BUHL S.A
11782;7791519000096;;;;PRIME PROFILACTICO ROJO TEXTURADO X 12;;1;;722682;2100;1;N;0;A;;0;0;2005;BUHL S.A
11783;7791519000072;;;;PRIME PROFILACTICO GRIS SUPER FINO X 12;;1;;722682;2100;1;N;0;A;;0;0;2005;BUHL S.A
11809;7798151630285;;;;IBC DIADERMINA CREMA X 250;;1;;259301;2100;1;N;0;A;;0;0;2880;INSTITUTO BIOLOGICO CORDOBA
11869;5900273001566;;;;COLGATE CEPILLO DENTAL EXTRA CLEAN MED;;1;;54307;2100;1;N;0;A;;0;0;411;COLGATE
11874;7501056330330;;;;PONDS CREMA BIOHIDRATANTE X 100;;1;;156277;2100;1;N;0;A;;0;0;2069;UNILEVER DE ARGENTINA S.A.
11875;7501056330323;;;;PONDS CREMA BIOHIDRATANTE X 50;;1;;94314;2100;1;N;0;A;;0;0;2069;UNILEVER DE ARGENTINA S.A.
11899;4005808547760;;;;NIVEA FACIAL CREMA ESSENTIALS ACTIV DIA X 50;;1;;504792;2100;1;N;0;A;;0;0;477;BEIERSDORF
11900;4005808547777;;;;NIVEA FACIAL CREMA ESSENTIALS REGENERADORA NOCHE X 50;;1;;504792;2100;1;N;0;A;;0;0;477;BEIERSDORF
11931;7798082440373;;;;BODY CARE RODILLERA SOSTEN ROTULIANO T5 XXL BC1102;;1;;1215369;2100;1;N;0;A;;0;0;2192;BODY CARE
11932;7798082440335;;;;BODY CARE RODILLERA SOSTEN ROTULIANO T1 S BC1102;;1;;1215369;2100;1;N;0;A;;0;0;2192;BODY CARE
11933;7798082440342;;;;BODY CARE RODILLERA SOSTEN ROTULIANO T2 M BC1102;;1;;1215369;2100;1;N;0;A;;0;0;2192;BODY CARE
11934;7798082440359;;;;BODY CARE RODILLERA SOSTEN ROTULIANO T3 L BC1102;;1;;1215369;2100;1;N;0;A;;0;0;2192;BODY CARE
12031;8411061865460;;;;CAROLINA HERRERA 212 SEXY EDP X  60;;1;;9551144;2100;1;N;0;A;;0;0;2059;PUIG ARGENTINA S.A.
12078;7798021991621;;;;TABLADA FRASCO ESTER X 250 CC BOLSA;;1;;71025;2100;1;N;0;A;;0;0;2136;LA TABLADA
12088;7798082441448;;;;BODY CARE TOBILLERA TUBULAR T3 L BC1401;;1;;606931;2100;1;N;0;A;;0;0;2192;BODY CARE
12089;7798082441455;;;;BODY CARE TOBILLERA TUBULAR T4 XL BC1401;;1;;606931;2100;1;N;0;A;;0;0;2192;BODY CARE
12159;7891010704490;;;;NEUTROGENA DEEP CLEAN ENERGIZING X 100;;1;;291397;2100;1;N;0;A;;0;0;382;JOHNSON & JOHNS
12198;7791600164133;;;;KEVIN PARK EDT C/V X  60;;1;;646950;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
12199;7791600164454;;;;KEVIN PARK DES AER X 150;;1;;172444;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
12200;7791600164522;;;;KEVIN PARK DES AER X 250;;1;;190839;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
12336;7794728033824;;;;MONEGAR CREMA DEPILATORIA P/CUERPO X 120;;1;;238367;2100;1;N;0;A;;0;0;2329;DEPIMIEL S.R.L.
12337;7891010009250;;;;NEUTROGENA DEEP CLEAN INTENS GEL LIMP X 150;;1;;291397;2100;1;N;0;A;;0;0;382;JOHNSON & JOHNS
12384;4005900143969;;;;NIVEA FOR MEN ESPUMA AFEITAR SENSITIVE X 200;;1;;295117;2100;1;N;0;A;;0;0;477;BEIERSDORF
12399;7792640000276;;;;CAPILATIS SHA ORTIGA SECOS X 410;;1;;417727;2100;1;N;0;A;;0;0;2881;JUAN E. JORGE DISTRIBUCIONES
12400;7792640000269;;;;CAPILATIS SHA ORTIGA GRASO X 410;;1;;417727;2100;1;N;0;A;;0;0;2881;JUAN E. JORGE DISTRIBUCIONES
12585;7798028522453;;;;PROCER VENDA ELAS SPORT BL  5 CM X 3 M;;1;;148297;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12586;7798028525621;;;;PROCER VENDA ELAS SPORT AZUL 10 CM X 3 M;;1;;434685;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12587;7798028522224;;;;PROCER MUNEQUERA Nº 1;;1;;191070;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12588;7798028520305;;;;PROCER MUNEQUERA Nº 2;;1;;191070;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12589;7798028520343;;;;PROCER MUNEQUERA Nº 3;;1;;191070;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12590;7798028520282;;;;PROCER MUSLERA Nº 2 MED;;1;;252300;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12591;7798028520077;;;;PROCER TOBILLERA Nº 5;;1;;147732;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12592;7798028520084;;;;PROCER TOBILLERA Nº 6;;1;;147732;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12593;7798028520091;;;;PROCER TOBILLERA Nº 7;;1;;147732;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12594;7798028520206;;;;PROCER RODILLERA Nº 5;;1;;226245;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12595;7798028520251;;;;PROCER RODILLERA Nº 6;;1;;226245;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12596;7798028520268;;;;PROCER RODILLERA Nº 7;;1;;226245;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12597;7798028520275;;;;PROCER RODILLERA Nº 8;;1;;226245;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12598;7798028520299;;;;PROCER MUSLERA Nº 3 GDE;;1;;252300;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12624;7794640171741;;;;ULTRA COREGA CRE SIN SABOR X 40;;1;;292111;2100;1;N;0;A;;0;0;107;GLAXOSMITHKLINE
12625;3014260279165;;;;ORAL-B PASTA DENTAL NINOS DISNEY PERSONAJES VARIOS X 75;;1;;280308;2100;1;N;0;A;;0;0;2321;GLAM DISTRIBUCIONES S.R.L.
12711;7501056330484;;;;PONDS CREMA REJUVENESS ANTI ARRUGAS DIA X 50;;1;;154177;2100;1;N;0;A;;0;0;2069;UNILEVER DE ARGENTINA S.A.
12712;7501056330491;;;;PONDS CREMA REJUVENESS ANTI ARRUGAS DIA X 100;;1;;239721;2100;1;N;0;A;;0;0;2069;UNILEVER DE ARGENTINA S.A.
12728;7796045730103;;;;TORTULAN CREMA DE LIMPIEZA CON ACEITE DE PALTA X 110;;1;;300513;2100;1;N;0;A;;0;0;2064;SISCOM DE ARGENTINA S.A.
12839;7798028522019;;;;PROCER RODILLERA Nº 2;;1;;226245;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
12850;3614228298841;;;;SOFT COLOR TIN KIT 477 CAFE INTENSO;;1;;778813;2100;1;N;0;A;;0;0;3446;VAMMA SRL
12942;7798151630094;;;;IBC IODOPOVIDONA 10% X 60 GOTERO PLASTICO;;1;;249973;2100;1;N;0;A;;0;0;2880;INSTITUTO BIOLOGICO CORDOBA
12943;7798151630407;;;;IBC EQUIPO COPROPARASITOLOGICO ADUL C/ESC;;1;;294557;2100;1;N;0;A;;0;0;2880;INSTITUTO BIOLOGICO CORDOBA
12993;7790773007063;;;;QSOFT HISOPOS FLEXIBLES ESTUCHE X  75;;1;;144930;2100;1;N;0;A;;0;0;2055;PRIFAMON S A INDUSTRIAL Y COMERCIAL
13000;7891010005047;;;;KY GEL INTIMO X 100;;1;;763783;2100;1;N;0;A;;0;0;38;RECKITT BENCKIS
13057;3605970859299;;;;RALPH LAUREN POLO BLUE EDP C/V X 75;;1;;1674231;2100;1;N;0;A;;0;0;2879;EL BALCON
13132;7591083011081;;;;COLGATE CEPILLO DENTAL SMILES 0 A 2 AÑOS;;1;;125721;2100;1;N;0;A;;0;0;411;COLGATE
13134;7591083011098;;;;COLGATE CEPILLO DENTAL SMILES 2 A 5 AÑOS;;1;;125721;2100;1;N;0;A;;0;0;411;COLGATE
13155;3274872369429;;;;GIVENCHY VERY IRRESISTIBLE EDT X 50;;1;;1494677;2100;1;N;0;A;;0;0;2879;EL BALCON
13159;7792009011592;;;;APOSITO QUIRURGICO X 10 X 20;;1;;299619;2100;1;N;0;A;;0;0;2850;PERFUMERIA GENERAL PAZ
13177;7798151630698;;;;IBC BICARBONATO DE SODIO X 25;;1;;33488;2100;1;N;0;A;;0;0;2880;INSTITUTO BIOLOGICO CORDOBA
13178;7798151630537;;;;IBC CLORURO DE MAGNESIO POTE X 33;;1;;93487;2100;1;N;0;A;;0;0;2880;INSTITUTO BIOLOGICO CORDOBA
13181;7798151630582;;;;IBC ALCOHOL IODADO X 60 ENVASE PLASTIC;;1;;26818;2100;1;N;0;A;;0;0;2880;INSTITUTO BIOLOGICO CORDOBA
13182;7798151630605;;;;IBC SOLUCION SALINA X 250;;1;;85957;2100;1;N;0;A;;0;0;2880;INSTITUTO BIOLOGICO CORDOBA
13183;7798151630612;;;;IBC SOLUCION SALINA X 500;;1;;103350;2100;1;N;0;A;;0;0;2880;INSTITUTO BIOLOGICO CORDOBA
13216;7791520002058;;;;FARMACO JABON ANTISEPTICO SARNOL X 125;;1;;184162;2100;1;N;0;A;;0;0;407;LA FÁRMACO ARG.
13385;75486088637;;;;HAWAIIAN TROPIC LOC SHEER TOUCH FPS 50 X 240;;1;;962108;2100;1;N;0;A;;0;0;2005;BUHL S.A
13395;3349668021345;;;;PACO RABANNE POUR HOMME EDT C/V X 100;;1;;8539178;2100;1;N;0;A;;0;0;2059;PUIG ARGENTINA S.A.
13400;7791520003154;;;;VERITAS JABON GLICERINA EQUILIBRANTE X 120;;1;;97331;2100;1;N;0;A;;0;0;407;LA FÁRMACO ARG.
13429;8411061043868;;;;CAROLINA HERRERA 212 MEN EDT C/V X 100;;1;;9706540;2100;1;N;0;A;;0;0;2059;PUIG ARGENTINA S.A.
13430;7891024134429;;;;COLGATE PASTA DENTAL SENSITIVE BLANQUEADOR X 100;;1;;182312;2100;1;N;0;A;;0;0;411;COLGATE
13478;7790539006279;;;;PIPER POL N*17 *ANTIGRIPAL;;1;;160474;2100;1;N;0;A;;0;0;160;PIPER POL
13533;7791600060251;;;;CHESTER ICE EDT C/V X 60;;1;;459374;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
13741;7791600045340;;;;PAULA CAHEN DANVERS EDT C/V X  60;;1;;1122854;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
13742;7791600045418;;;;PAULA CAHEN DANVERS EDT C/V X 100;;1;;1387946;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
13743;7791600045593;;;;PAULA CAHEN DANVERS DES AER X 123;;1;;166983;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
13755;7793008005759;;;;ISSUE TIN  5.13 CAST CLARO CHOCO + OXI;;1;;206798;2100;1;N;0;A;;0;0;2031;LABORATORIO CUENCA S.A.
13756;7793008006169;;;;ISSUE TIN  6.73 CHOCOLATE DORADO + OXI;;1;;206798;2100;1;N;0;A;;0;0;2031;LABORATORIO CUENCA S.A.
13757;7793008006237;;;;ISSUE TIN  8.73 CHOCOL CLA DORAD + OXI;;1;;206798;2100;1;N;0;A;;0;0;2031;LABORATORIO CUENCA S.A.
13929;7798028522101;;;;PROCER MUSLERA Nº 1 CHI;;1;;252300;2100;1;N;0;A;;0;0;2888;PRO.CA.TA S.R.L.
14036;3614225108921;;;;KOLESTON TIN KIT 777 MARRON ARMONIA;;1;;826829;2100;1;N;0;A;;0;0;3446;VAMMA SRL
14205;7794728031127;;;;MONEGAR CERA DEPILATORIA REPUESTO NATURAL X 200;;1;;167200;2100;1;N;0;A;;0;0;2329;DEPIMIEL S.R.L.
14206;7791519701061;;;;PRIME PROFILACTICO MARRON ULTRA FINO X 3;;1;;216019;2100;1;N;0;A;;0;0;2005;BUHL S.A
14207;7791519701030;;;;PRIME PROFILACTICO MEGA X 3;;1;;196381;2100;1;N;0;A;;0;0;2005;BUHL S.A
14254;7794640171093;;;;HINDS DES BOL ROSA INSPIRACION X 60;;1;;84360;2100;1;N;0;A;;0;0;107;GLAXOSMITHKLINE
14285;7702003010781;;;;CURITAS TRANSPIEL  X 20;;1;;89783;2100;1;N;0;A;;0;0;477;BEIERSDORF
14301;726669011712;;;;KOLESTON ACTIVADOR DEL COLOR 20 VOL CREMA X 50;;1;;117126;2100;1;N;0;A;;0;0;3446;VAMMA SRL
14338;7791520012170;;;;VERITAS DES ANT CRE CELESTE CLASICO X 60;;1;;149119;2100;1;N;0;A;;0;0;407;LA FÁRMACO ARG.
14396;726669089681;;;;KOLESTON CRE X 50 - 28 NEGRO AZULADO;;1;;431635;2100;1;N;0;A;;0;0;3446;VAMMA SRL
14400;3614225108792;;;;KOLESTON TIN KIT 537 CASTAÑO SEDUCTOR;;1;;826829;2100;1;N;0;A;;0;0;3446;VAMMA SRL
14412;7791600037451;;;;KEVIN  AFTER SHAVE X 60;;1;;394482;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
14428;4005800024023;;;;EUCERIN HYALURON FILLER NOCHE X 50;;1;;4000800;2100;1;N;0;A;;0;0;477;BEIERSDORF
14446;4005800021930;;;;EUCERIN HYALURON FILLER DIA P/SECA X 50;;1;;3807839;2100;1;N;0;A;;0;0;477;BEIERSDORF
14469;7791600037567;;;;KEVIN  EAU DE COLOGNE X 170;;1;;417699;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
14478;7796045103082;;;;RAYITO DE SOL EMULSION POST SOLAR ALOE Y MANZAN X 200;;1;;343302;2100;1;N;0;A;;0;0;2064;SISCOM DE ARGENTINA S.A.
14514;7791520012187;;;;VERITAS DES ANT CRE ROSA ESENCIAL X 60;;1;;149119;2100;1;N;0;A;;0;0;407;LA FÁRMACO ARG.
14596;8411061865583;;;;CAROLINA HERRERA 212 SEXY MEN EDT X 100;;1;;9706540;2100;1;N;0;A;;0;0;2059;PUIG ARGENTINA S.A.
14647;7791973020364;;;;KEY COLOR TIN KIT 7.40 RUB MED COBRIZO;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14649;7791973022665;;;;KEY COLOR TIN KIT 4C COFEE CAST MED;;1;;355779;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14653;7791973022887;;;;KEY COLOR TIN KIT 9.3 RUB CL CL ARE DO;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14656;7791973022849;;;;KEY COLOR TIN KIT 8.30 RUB CLA DOR INT;;1;;355777;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14672;7891010501105;;;;JOHNSON REACH HILO DENTAL ESSENTIAL X 100;;1;;349895;2100;1;N;0;A;;0;0;3446;VAMMA SRL
14707;514;;;;CUBRE COLCHON 1 Y 1/2 PLAZA-1,9 X 0,9 X 0,2M;;1;;882906;2100;1;N;0;A;;0;0;2430;DYSEM
14753;5708932132268;;;;PARCHE PARA ESCARA COMFEL 10 X 10;;1;;266279;2100;1;N;0;A;;0;0;2850;PERFUMERIA GENERAL PAZ
14754;7796045000206;;;;MARY STUART COL X 110;;1;;505454;2100;1;N;0;A;;0;0;2064;SISCOM DE ARGENTINA S.A.
14767;7791600015022;;;;ALLIANCE EDT C/VAP X 80;;1;;1072360;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
14768;7791600015138;;;;ALLIANCE EDT C/VAP X 50;;1;;864074;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
14769;7791600015350;;;;ALLIANCE DES AER X 150;;1;;173689;2100;1;N;0;A;;0;0;2008;CANNON PUNTANA S.A.
14862;7791973001844;;;;POLICROM TIN X 47 - 7 RUBIO MEDIANO;;1;;251722;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14863;7791973001899;;;;POLICROM TIN X 47 - 9.1 RUBIO CENIZA EXTRA CLARO;;1;;251722;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14864;7791973001851;;;;POLICROM TIN X 47 - 8 RUBIO CLARO;;1;;251722;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14865;7791973001912;;;;POLICROM TIN X 47 - 7.32 RUBIO NACAR MEDIANO;;1;;251722;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14872;7791973001813;;;;POLICROM TIN X 47 - 4 CASTAÑO MEDIANO;;1;;251722;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14875;7791973001837;;;;POLICROM TIN X 47 - 6 RUBIO OSCURO;;1;;251722;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
14876;7791973017081;;;;POLICROM TIN X 47 - 5.3 CASTAÑO TRIGO CLARO;;1;;251722;2100;1;N;0;A;;0;0;2354;SILKEY MUNDIAL
